scenario,policy,timestamp,state,equity,drawdown_pct
fee_0.00050_slip_0.00010,A_emitted_alerts,2022-12-01T13:15:00Z,FLAT,9815.477176,1.9798
fee_0.00050_slip_0.00010,A_emitted_alerts,2022-12-04T10:25:00Z,FLAT,9812.609908,2.0084
fee_0.00050_slip_0.00010,A_emitted_alerts,2022-12-09T17:10:00Z,FLAT,9804.919561,2.0852
fee_0.00050_slip_0.00010,A_emitted_alerts,2022-12-10T15:50:00Z,FLAT,9797.247676,2.1618
fee_0.00050_slip_0.00010,A_emitted_alerts,2022-12-11T19:05:00Z,FLAT,9794.659779,2.1876
fee_0.00050_slip_0.00010,A_emitted_alerts,2022-12-13T23:55:00Z,OPEN,9797.904338,2.1552
fee_0.00050_slip_0.00010,A_emitted_alerts,2022-12-14T08:15:00Z,FLAT,9791.99814,2.2142
fee_0.00050_slip_0.00010,A_emitted_alerts,2022-12-20T23:55:00Z,OPEN,9788.810703,2.2461
fee_0.00050_slip_0.00010,A_emitted_alerts,2022-12-21T15:50:00Z,FLAT,9775.418248,2.3798
fee_0.00050_slip_0.00010,A_emitted_alerts,2022-12-22T11:05:00Z,FLAT,9773.239907,2.4016
fee_0.00050_slip_0.00010,A_emitted_alerts,2022-12-23T14:05:00Z,FLAT,9762.048985,2.5133
fee_0.00050_slip_0.00010,A_emitted_alerts,2022-12-24T17:05:00Z,FLAT,9758.40801,2.5497
fee_0.00050_slip_0.00010,A_emitted_alerts,2022-12-25T07:45:00Z,FLAT,9755.253682,2.5812
fee_0.00050_slip_0.00010,A_emitted_alerts,2022-12-26T23:55:00Z,OPEN,9755.532825,2.5784
fee_0.00050_slip_0.00010,A_emitted_alerts,2022-12-27T11:05:00Z,FLAT,9747.543209,2.6582
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-01-01T23:55:00Z,OPEN,9746.533845,2.6682
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-01-02T23:10:00Z,FLAT,9741.99496,2.7136
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-01-03T15:15:00Z,FLAT,9732.841628,2.805
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-01-04T23:55:00Z,OPEN,9733.671726,2.7967
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-01-05T21:20:00Z,FLAT,9722.898522,2.9043
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-01-06T17:45:00Z,FLAT,9717.141105,2.9618
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-01-07T20:35:00Z,FLAT,9709.919899,3.0339
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-01-08T22:45:00Z,FLAT,9704.811124,3.0849
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-01-09T17:15:00Z,FLAT,9708.434377,3.0487
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-01-10T15:35:00Z,FLAT,9701.268345,3.1203
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-01-11T16:15:00Z,FLAT,9690.01565,3.2327
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-01-12T17:45:00Z,FLAT,9717.912337,2.9541
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-01-13T15:30:00Z,FLAT,9731.688466,2.8165
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-01-14T22:55:00Z,FLAT,9709.499103,3.0381
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-01-15T22:00:00Z,FLAT,9701.830363,3.1147
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-01-16T18:35:00Z,FLAT,9699.411681,3.1388
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-01-17T20:35:00Z,FLAT,9686.42909,3.2685
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-01-18T14:05:00Z,FLAT,9685.738527,3.2754
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-01-19T23:55:00Z,OPEN,9686.197522,3.2708
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-01-20T03:05:00Z,FLAT,9682.957878,3.3031
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-01-21T08:20:00Z,FLAT,9683.32784,3.2994
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-01-22T19:05:00Z,FLAT,9669.236932,3.4402
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-01-23T23:15:00Z,FLAT,9658.879205,3.5436
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-01-24T20:30:00Z,FLAT,9649.533581,3.6369
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-01-26T21:10:00Z,FLAT,9653.491464,3.5974
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-01-27T18:05:00Z,FLAT,9649.992297,3.6323
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-01-28T21:05:00Z,FLAT,9641.157434,3.7206
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-01-29T07:05:00Z,FLAT,9642.252849,3.7096
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-01-30T05:00:00Z,FLAT,9641.706498,3.7151
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-01-31T23:55:00Z,OPEN,9642.989395,3.7023
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-02-01T06:10:00Z,FLAT,9636.676861,3.7653
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-02-02T18:50:00Z,FLAT,9629.315248,3.8388
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-02-03T17:20:00Z,FLAT,9624.76072,3.8843
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-02-04T23:45:00Z,FLAT,9616.974581,3.9621
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-02-07T21:40:00Z,FLAT,9614.90462,3.9827
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-02-08T08:40:00Z,FLAT,9612.938178,4.0024
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-02-15T10:55:00Z,FLAT,9614.949859,3.9823
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-02-16T16:35:00Z,FLAT,9616.343536,3.9684
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-02-18T23:55:00Z,OPEN,9600.049008,4.1311
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-02-19T13:15:00Z,FLAT,9594.401945,4.1875
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-02-20T20:25:00Z,FLAT,9588.06589,4.2508
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-02-21T08:20:00Z,FLAT,9589.227375,4.2392
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-02-23T09:30:00Z,FLAT,9586.616025,4.2652
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-02-27T04:30:00Z,FLAT,9577.269843,4.3586
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-02-28T17:15:00Z,FLAT,9571.953141,4.4117
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-03-01T18:20:00Z,FLAT,9571.16978,4.4195
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-03-02T21:20:00Z,FLAT,9567.470348,4.4564
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-03-13T09:05:00Z,FLAT,9553.993595,4.591
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-03-14T11:10:00Z,FLAT,9564.191812,4.4892
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-03-15T13:45:00Z,FLAT,9560.907682,4.522
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-03-16T23:55:00Z,OPEN,9559.003444,4.541
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-03-17T21:25:00Z,FLAT,9546.42158,4.6666
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-03-18T20:05:00Z,FLAT,9530.149877,4.8291
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-03-19T23:55:00Z,OPEN,9514.723021,4.9832
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-03-20T22:05:00Z,FLAT,9527.199533,4.8586
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-03-21T23:55:00Z,OPEN,9526.009285,4.8705
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-03-22T13:25:00Z,FLAT,9524.944908,4.8811
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-03-23T23:55:00Z,OPEN,9517.546825,4.955
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-03-24T06:40:00Z,FLAT,9515.214399,4.9783
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-03-26T23:15:00Z,FLAT,9510.468124,5.0257
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-03-27T11:05:00Z,FLAT,9509.418865,5.0361
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-03-28T23:55:00Z,OPEN,9508.818875,5.0421
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-03-29T20:55:00Z,FLAT,9509.68392,5.0335
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-03-30T13:50:00Z,FLAT,9497.530261,5.1549
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-03-31T22:50:00Z,FLAT,9496.852534,5.1616
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-04-01T12:05:00Z,FLAT,9491.097848,5.2191
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-04-02T05:05:00Z,FLAT,9487.24737,5.2576
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-04-03T15:00:00Z,FLAT,9476.665752,5.3632
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-04-04T21:45:00Z,FLAT,9473.123146,5.3986
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-04-05T12:45:00Z,FLAT,9471.475103,5.4151
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-04-09T06:30:00Z,FLAT,9466.356385,5.4662
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-04-10T16:05:00Z,FLAT,9466.468905,5.4651
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-04-11T23:55:00Z,FLAT,9461.500004,5.5147
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-04-12T19:05:00Z,FLAT,9448.086575,5.6486
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-04-13T23:20:00Z,FLAT,9447.078156,5.6587
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-04-14T13:20:00Z,FLAT,9450.062208,5.6289
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-04-15T11:05:00Z,FLAT,9446.023664,5.6692
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-04-18T22:30:00Z,FLAT,9448.606344,5.6434
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-04-19T06:25:00Z,FLAT,9443.942003,5.69
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-04-26T06:45:00Z,FLAT,9441.879322,5.7106
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-04-27T18:45:00Z,FLAT,9446.801536,5.6615
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-04-28T21:15:00Z,FLAT,9433.569637,5.7936
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-04-29T15:10:00Z,FLAT,9429.380663,5.8354
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-04-30T23:20:00Z,FLAT,9435.680319,5.7725
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-05-02T23:40:00Z,FLAT,9431.238544,5.8169
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-05-04T11:25:00Z,FLAT,9428.686036,5.8424
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-05-05T23:55:00Z,OPEN,9426.280052,5.8664
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-05-06T08:20:00Z,FLAT,9420.461458,5.9245
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-05-15T17:20:00Z,FLAT,9418.793311,5.9412
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-05-18T09:10:00Z,FLAT,9417.502159,5.9541
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-05-20T23:55:00Z,FLAT,9418.082765,5.9483
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-05-23T23:55:00Z,OPEN,9405.70204,6.0719
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-05-24T00:35:00Z,FLAT,9404.122277,6.0877
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-05-26T20:40:00Z,FLAT,9402.138676,6.1075
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-05-27T23:20:00Z,FLAT,9397.562604,6.1532
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-05-28T16:45:00Z,FLAT,9393.769923,6.1911
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-05-29T14:35:00Z,FLAT,9380.363782,6.3249
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-05-30T21:10:00Z,FLAT,9369.822737,6.4302
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-06-02T23:55:00Z,OPEN,9365.757025,6.4708
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-06-03T17:20:00Z,FLAT,9357.261741,6.5556
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-06-04T21:45:00Z,FLAT,9351.834047,6.6098
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-06-07T13:10:00Z,FLAT,9348.222991,6.6459
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-06-08T20:05:00Z,FLAT,9346.88371,6.6593
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-06-13T13:30:00Z,FLAT,9339.644629,6.7316
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-06-16T04:05:00Z,FLAT,9339.642125,6.7316
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-06-17T23:25:00Z,FLAT,9330.887708,6.819
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-06-18T21:00:00Z,FLAT,9314.105108,6.9866
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-06-19T23:40:00Z,FLAT,9322.818865,6.8996
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-06-20T12:20:00Z,FLAT,9317.90067,6.9487
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-06-21T23:55:00Z,FLAT,9313.660071,6.9911
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-06-22T21:10:00Z,FLAT,9297.17109,7.1557
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-06-23T16:00:00Z,FLAT,9326.628642,6.8615
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-06-24T20:10:00Z,FLAT,9324.886451,6.8789
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-06-25T15:25:00Z,FLAT,9320.300702,6.9247
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-06-27T22:55:00Z,FLAT,9311.978864,7.0078
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-06-28T17:05:00Z,FLAT,9302.574088,7.1018
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-06-29T19:40:00Z,FLAT,9296.083603,7.1666
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-06-30T13:25:00Z,FLAT,9293.241192,7.195
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-07-01T20:05:00Z,FLAT,9289.665481,7.2307
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-07-02T22:35:00Z,FLAT,9286.95995,7.2577
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-07-03T23:55:00Z,OPEN,9285.345468,7.2738
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-07-04T12:05:00Z,FLAT,9281.241202,7.3148
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-07-10T18:20:00Z,FLAT,9278.749137,7.3397
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-07-11T23:55:00Z,OPEN,9276.5137,7.362
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-07-12T14:25:00Z,FLAT,9267.374117,7.4533
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-07-13T23:55:00Z,OPEN,9267.978173,7.4472
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-07-14T16:05:00Z,FLAT,9257.676426,7.5501
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-07-22T09:10:00Z,FLAT,9256.11269,7.5657
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-07-23T23:55:00Z,OPEN,9255.506046,7.5718
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-07-24T01:25:00Z,FLAT,9249.388818,7.6329
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-07-26T21:20:00Z,FLAT,9252.664088,7.6002
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-07-27T10:00:00Z,FLAT,9253.548853,7.5913
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-07-28T20:05:00Z,FLAT,9252.0352,7.6065
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-07-29T21:05:00Z,FLAT,9251.210022,7.6147
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-07-31T13:35:00Z,FLAT,9247.298183,7.6538
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-08-02T12:45:00Z,FLAT,9242.909843,7.6976
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-08-03T21:00:00Z,FLAT,9242.672877,7.7
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-08-08T17:00:00Z,FLAT,9250.58724,7.6209
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-08-09T13:20:00Z,FLAT,9240.849493,7.7182
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-08-14T09:40:00Z,FLAT,9237.25822,7.754
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-08-24T12:20:00Z,FLAT,9222.644557,7.9
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-08-27T23:55:00Z,OPEN,9219.849362,7.9279
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-08-28T00:20:00Z,FLAT,9218.992921,7.9364
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-08-30T20:05:00Z,FLAT,9196.401652,8.162
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-08-31T06:35:00Z,FLAT,9195.759612,8.1684
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-09-08T06:25:00Z,FLAT,9192.267975,8.2033
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-09-12T22:35:00Z,FLAT,9182.110748,8.3047
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-09-13T23:20:00Z,FLAT,9162.468326,8.5009
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-09-14T23:45:00Z,FLAT,9157.759822,8.5479
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-09-15T10:50:00Z,FLAT,9154.138529,8.5841
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-09-16T23:05:00Z,FLAT,9145.488484,8.6705
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-09-17T10:05:00Z,FLAT,9143.092905,8.6944
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-09-18T23:55:00Z,OPEN,9133.908104,8.7861
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-09-19T23:55:00Z,OPEN,9139.238108,8.7329
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-09-20T15:05:00Z,FLAT,9122.419401,8.9008
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-09-21T06:05:00Z,FLAT,9120.067739,8.9243
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-09-28T15:30:00Z,FLAT,9124.950149,8.8756
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-09-29T21:10:00Z,FLAT,9111.068995,9.0142
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-09-30T22:05:00Z,FLAT,9101.042515,9.1143
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-10-01T23:10:00Z,FLAT,9124.450253,8.8806
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-10-02T14:30:00Z,FLAT,9129.759421,8.8275
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-10-04T23:55:00Z,OPEN,9131.897451,8.8062
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-10-05T11:15:00Z,FLAT,9128.151674,8.8436
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-10-06T22:50:00Z,FLAT,9131.125632,8.8139
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-10-07T23:10:00Z,FLAT,9124.493073,8.8801
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-10-08T22:10:00Z,FLAT,9118.144405,8.9435
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-10-09T04:15:00Z,FLAT,9115.777181,8.9672
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-10-16T23:55:00Z,OPEN,9186.68565,8.2591
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-10-17T22:35:00Z,FLAT,9179.726273,8.3286
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-10-18T23:55:00Z,OPEN,9175.871392,8.3671
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-10-19T21:55:00Z,FLAT,9163.751896,8.4881
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-10-20T22:10:00Z,FLAT,9156.719077,8.5583
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-10-21T17:00:00Z,FLAT,9149.850199,8.6269
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-10-22T23:55:00Z,OPEN,9148.732453,8.6381
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-10-23T16:35:00Z,FLAT,9142.202896,8.7033
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-10-24T23:55:00Z,OPEN,9122.258822,8.9024
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-10-25T21:10:00Z,FLAT,9107.902458,9.0458
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-10-26T08:40:00Z,FLAT,9105.287352,9.0719
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-10-27T15:05:00Z,FLAT,9085.575363,9.2688
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-10-28T22:25:00Z,FLAT,9079.925656,9.3252
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-10-29T23:50:00Z,FLAT,9072.768001,9.3967
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-10-31T23:55:00Z,OPEN,9070.956535,9.4148
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-11-01T09:30:00Z,FLAT,9064.731891,9.4769
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-11-02T11:15:00Z,FLAT,9063.226338,9.492
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-11-04T22:30:00Z,FLAT,9057.441419,9.5497
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-11-05T23:55:00Z,OPEN,9052.060457,9.6035
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-11-06T23:10:00Z,FLAT,9044.782086,9.6761
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-11-08T23:55:00Z,OPEN,9035.685196,9.767
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-11-09T23:10:00Z,FLAT,9041.723309,9.7067
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-11-10T22:30:00Z,FLAT,9036.771979,9.7561
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-11-11T20:50:00Z,FLAT,9026.345068,9.8603
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-11-12T22:20:00Z,FLAT,9018.939054,9.9342
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-11-16T12:20:00Z,FLAT,9004.717811,10.0762
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-11-19T17:05:00Z,FLAT,8999.329875,10.13
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-11-20T23:55:00Z,OPEN,8984.058248,10.2826
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-11-21T10:10:00Z,FLAT,8975.690379,10.3661
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-11-23T23:55:00Z,OPEN,8966.731636,10.4556
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-11-24T22:15:00Z,FLAT,8967.685155,10.4461
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-11-25T18:05:00Z,FLAT,8961.989002,10.5029
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-11-26T07:10:00Z,FLAT,8957.439712,10.5484
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-11-29T13:50:00Z,FLAT,8952.45241,10.5982
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-11-30T04:05:00Z,FLAT,8956.007682,10.5627
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-12-01T22:50:00Z,FLAT,8958.988635,10.5329
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-12-02T19:10:00Z,FLAT,8960.403693,10.5188
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-12-03T22:20:00Z,FLAT,8955.170007,10.571
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-12-04T19:25:00Z,FLAT,8951.57396,10.607
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-12-05T13:30:00Z,FLAT,8943.889792,10.6837
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-12-06T23:35:00Z,FLAT,8920.70028,10.9153
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-12-07T03:30:00Z,FLAT,8919.168877,10.9306
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-12-08T20:50:00Z,FLAT,8929.439378,10.828
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-12-09T23:15:00Z,FLAT,8917.482136,10.9474
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-12-10T14:25:00Z,FLAT,8916.323277,10.959
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-12-14T23:55:00Z,OPEN,8920.471796,10.9175
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-12-15T00:25:00Z,FLAT,8919.684917,10.9254
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-12-16T17:15:00Z,FLAT,8919.159667,10.9307
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-12-19T23:10:00Z,FLAT,8916.764038,10.9546
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-12-20T23:55:00Z,OPEN,8920.645422,10.9158
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-12-21T22:10:00Z,FLAT,8912.923727,10.9929
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-12-22T23:55:00Z,OPEN,8913.237859,10.9898
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-12-23T23:40:00Z,FLAT,8908.325666,11.0388
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-12-24T03:20:00Z,FLAT,8905.521369,11.0668
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-12-25T23:10:00Z,FLAT,8905.157677,11.0705
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-12-27T21:20:00Z,FLAT,8904.343975,11.0786
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-12-28T05:25:00Z,FLAT,8894.569926,11.1762
fee_0.00050_slip_0.00010,A_emitted_alerts,2023-12-31T19:50:00Z,FLAT,8886.717151,11.2546
fee_0.00050_slip_0.00010,A_emitted_alerts,2024-01-01T16:55:00Z,FLAT,8885.404388,11.2677
fee_0.00050_slip_0.00010,A_emitted_alerts,2024-01-02T23:05:00Z,FLAT,8870.725148,11.4143
fee_0.00050_slip_0.00010,A_emitted_alerts,2024-01-03T10:25:00Z,FLAT,8857.900307,11.5424
fee_0.00050_slip_0.00010,A_emitted_alerts,2024-01-05T14:10:00Z,FLAT,8853.579814,11.5856
fee_0.00050_slip_0.00010,A_emitted_alerts,2024-01-06T23:55:00Z,OPEN,8852.979824,11.5915
