policy,sequence,kind,signal_close_at,scheduled_at,actual_at,price,quantity,reason,trade_id
B_gate_cooldown,3964,EXIT_FILLED,2024-02-09T11:15:00Z,2024-02-09T12:20:00Z,2024-02-09T12:20:00Z,47371.76235,0.02140916382,,B_gate_cooldown-T03964-19123
B_gate_cooldown,3965,ENTRY_FILLED,2024-02-09T12:15:00Z,2024-02-09T12:20:00Z,2024-02-09T12:20:00Z,47381.23765,0.02110540057,,B_gate_cooldown-T03965-19125
B_gate_cooldown,3965,EXIT_FILLED,2024-02-09T12:15:00Z,2024-02-09T13:20:00Z,2024-02-09T13:20:00Z,47390.2605,0.02110540057,,B_gate_cooldown-T03965-19125
B_gate_cooldown,3966,ENTRY_FILLED,2024-02-09T13:15:00Z,2024-02-09T13:20:00Z,2024-02-09T13:20:00Z,47399.7395,0.02109716236,,B_gate_cooldown-T03966-19127
B_gate_cooldown,3966,EXIT_FILLED,2024-02-09T13:15:00Z,2024-02-09T14:20:00Z,2024-02-09T14:20:00Z,47198.77965,0.02109716236,,B_gate_cooldown-T03966-19127
B_gate_cooldown,3967,ENTRY_FILLED,2024-02-09T14:15:00Z,2024-02-09T14:20:00Z,2024-02-09T14:20:00Z,47208.22035,0.02118275149,,B_gate_cooldown-T03967-19129
B_gate_cooldown,3967,EXIT_FILLED,2024-02-09T14:15:00Z,2024-02-09T15:20:00Z,2024-02-09T15:20:00Z,46932.90624,0.02118275149,,B_gate_cooldown-T03967-19129
B_gate_cooldown,3968,ENTRY_FILLED,2024-02-09T15:30:00Z,2024-02-09T15:35:00Z,2024-02-09T15:35:00Z,47179.11744,0.02119581828,,B_gate_cooldown-T03968-19131
B_gate_cooldown,3968,EXIT_FILLED,2024-02-09T15:30:00Z,2024-02-09T16:35:00Z,2024-02-09T16:35:00Z,47195.18001,0.02119581828,,B_gate_cooldown-T03968-19131
B_gate_cooldown,3969,ENTRY_FILLED,2024-02-09T16:30:00Z,2024-02-09T16:35:00Z,2024-02-09T16:35:00Z,47204.61999,0.02118436713,,B_gate_cooldown-T03969-19133
B_gate_cooldown,3969,EXIT_FILLED,2024-02-09T16:30:00Z,2024-02-09T17:35:00Z,2024-02-09T17:35:00Z,47531.04642,0.02118436713,,B_gate_cooldown-T03969-19133
B_gate_cooldown,3970,ENTRY_FILLED,2024-02-09T17:30:00Z,2024-02-09T17:35:00Z,2024-02-09T17:35:00Z,47540.55358,0.02103467303,,B_gate_cooldown-T03970-19135
B_gate_cooldown,3970,EXIT_FILLED,2024-02-09T17:30:00Z,2024-02-09T18:35:00Z,2024-02-09T18:35:00Z,47909.30859,0.02103467303,,B_gate_cooldown-T03970-19135
B_gate_cooldown,3971,ENTRY_FILLED,2024-02-09T18:30:00Z,2024-02-09T18:35:00Z,2024-02-09T18:35:00Z,47918.89141,0.0208685963,,B_gate_cooldown-T03971-19137
B_gate_cooldown,3971,EXIT_FILLED,2024-02-09T18:30:00Z,2024-02-09T19:35:00Z,2024-02-09T19:35:00Z,47569.14261,0.0208685963,,B_gate_cooldown-T03971-19137
B_gate_cooldown,3972,ENTRY_FILLED,2024-02-09T19:30:00Z,2024-02-09T19:35:00Z,2024-02-09T19:35:00Z,47578.65739,0.02101782721,,B_gate_cooldown-T03972-19139
B_gate_cooldown,3972,EXIT_FILLED,2024-02-09T19:30:00Z,2024-02-09T20:35:00Z,2024-02-09T20:35:00Z,47588.34069,0.02101782721,,B_gate_cooldown-T03972-19139
B_gate_cooldown,3973,ENTRY_FILLED,2024-02-09T20:30:00Z,2024-02-09T20:35:00Z,2024-02-09T20:35:00Z,47597.85931,0.0210093482,,B_gate_cooldown-T03973-19141
B_gate_cooldown,3973,EXIT_FILLED,2024-02-09T20:30:00Z,2024-02-09T21:35:00Z,2024-02-09T21:35:00Z,47347.36479,0.0210093482,,B_gate_cooldown-T03973-19141
B_gate_cooldown,3974,ENTRY_FILLED,2024-02-09T22:00:00Z,2024-02-09T22:05:00Z,2024-02-09T22:05:00Z,47530.65259,0.0210390547,,B_gate_cooldown-T03974-19143
B_gate_cooldown,3974,EXIT_FILLED,2024-02-09T22:00:00Z,2024-02-09T23:05:00Z,2024-02-09T23:05:00Z,47191.88034,0.0210390547,,B_gate_cooldown-T03974-19143
B_gate_cooldown,3975,ENTRY_FILLED,2024-02-10T01:45:00Z,2024-02-10T01:50:00Z,2024-02-10T01:50:00Z,47279.22745,0.02115093782,,B_gate_cooldown-T03975-19145
B_gate_cooldown,3975,EXIT_FILLED,2024-02-10T01:45:00Z,2024-02-10T02:50:00Z,2024-02-10T02:50:00Z,47287.37079,0.02115093782,,B_gate_cooldown-T03975-19145
B_gate_cooldown,3976,ENTRY_FILLED,2024-02-10T02:45:00Z,2024-02-10T02:50:00Z,2024-02-10T02:50:00Z,47296.82921,0.02114306639,,B_gate_cooldown-T03976-19147
B_gate_cooldown,3976,EXIT_FILLED,2024-02-10T02:45:00Z,2024-02-10T03:50:00Z,2024-02-10T03:50:00Z,47365.66296,0.02114306639,,B_gate_cooldown-T03976-19147
B_gate_cooldown,3977,ENTRY_FILLED,2024-02-10T03:45:00Z,2024-02-10T03:50:00Z,2024-02-10T03:50:00Z,47375.13704,0.02110811836,,B_gate_cooldown-T03977-19149
B_gate_cooldown,3977,EXIT_FILLED,2024-02-10T03:45:00Z,2024-02-10T04:50:00Z,2024-02-10T04:50:00Z,47360.2635,0.02110811836,,B_gate_cooldown-T03977-19149
B_gate_cooldown,3978,ENTRY_FILLED,2024-02-10T04:45:00Z,2024-02-10T04:50:00Z,2024-02-10T04:50:00Z,47369.7365,0.02111052486,,B_gate_cooldown-T03978-19151
B_gate_cooldown,3978,EXIT_FILLED,2024-02-10T04:45:00Z,2024-02-10T05:50:00Z,2024-02-10T05:50:00Z,47347.36479,0.02111052486,,B_gate_cooldown-T03978-19151
B_gate_cooldown,3979,ENTRY_FILLED,2024-02-10T05:45:00Z,2024-02-10T05:50:00Z,2024-02-10T05:50:00Z,47356.83521,0.02111627594,,B_gate_cooldown-T03979-19153
B_gate_cooldown,3979,EXIT_FILLED,2024-02-10T05:45:00Z,2024-02-10T06:50:00Z,2024-02-10T06:50:00Z,47292.07032,0.02111627594,,B_gate_cooldown-T03979-19153
B_gate_cooldown,3980,ENTRY_FILLED,2024-02-10T07:00:00Z,2024-02-10T07:05:00Z,2024-02-10T07:05:00Z,47304.73,0.0211395351,,B_gate_cooldown-T03980-19155
B_gate_cooldown,3980,EXIT_FILLED,2024-02-10T07:00:00Z,2024-02-10T08:05:00Z,2024-02-10T08:05:00Z,47176.78185,0.0211395351,,B_gate_cooldown-T03980-19155
B_gate_cooldown,3981,ENTRY_FILLED,2024-02-10T12:00:00Z,2024-02-10T12:05:00Z,2024-02-10T12:05:00Z,47205.52008,0.0211839632,,B_gate_cooldown-T03981-19157
B_gate_cooldown,3981,EXIT_FILLED,2024-02-10T12:00:00Z,2024-02-10T13:05:00Z,2024-02-10T13:05:00Z,47229.77655,0.0211839632,,B_gate_cooldown-T03981-19157
B_gate_cooldown,3982,ENTRY_FILLED,2024-02-10T13:00:00Z,2024-02-10T13:05:00Z,2024-02-10T13:05:00Z,47239.22345,0.02116884925,,B_gate_cooldown-T03982-19159
B_gate_cooldown,3982,EXIT_FILLED,2024-02-10T13:00:00Z,2024-02-10T14:05:00Z,2024-02-10T14:05:00Z,47275.37199,0.02116884925,,B_gate_cooldown-T03982-19159
B_gate_cooldown,3983,ENTRY_FILLED,2024-02-10T14:00:00Z,2024-02-10T14:05:00Z,2024-02-10T14:05:00Z,47284.82801,0.02114843264,,B_gate_cooldown-T03983-19161
B_gate_cooldown,3983,EXIT_FILLED,2024-02-10T14:00:00Z,2024-02-10T15:05:00Z,2024-02-10T15:05:00Z,47265.57297,0.02114843264,,B_gate_cooldown-T03983-19161
B_gate_cooldown,3984,ENTRY_FILLED,2024-02-10T15:00:00Z,2024-02-10T15:05:00Z,2024-02-10T15:05:00Z,47275.02703,0.0211528171,,B_gate_cooldown-T03984-19163
B_gate_cooldown,3984,EXIT_FILLED,2024-02-10T15:00:00Z,2024-02-10T16:05:00Z,2024-02-10T16:05:00Z,47325.16701,0.0211528171,,B_gate_cooldown-T03984-19163
B_gate_cooldown,3985,ENTRY_FILLED,2024-02-10T16:00:00Z,2024-02-10T16:05:00Z,2024-02-10T16:05:00Z,47334.63299,0.02112618049,,B_gate_cooldown-T03985-19165
B_gate_cooldown,3985,EXIT_FILLED,2024-02-10T16:00:00Z,2024-02-10T17:05:00Z,2024-02-10T17:05:00Z,47252.07432,0.02112618049,,B_gate_cooldown-T03985-19165
B_gate_cooldown,3986,ENTRY_FILLED,2024-02-10T17:00:00Z,2024-02-10T17:05:00Z,2024-02-10T17:05:00Z,47261.52568,0.02115885989,,B_gate_cooldown-T03986-19167
B_gate_cooldown,3986,EXIT_FILLED,2024-02-10T17:00:00Z,2024-02-10T18:05:00Z,2024-02-10T18:05:00Z,47211.77835,0.02115885989,,B_gate_cooldown-T03986-19167
B_gate_cooldown,3987,ENTRY_FILLED,2024-02-10T18:30:00Z,2024-02-10T18:35:00Z,2024-02-10T18:35:00Z,47293.7289,0.02114445241,,B_gate_cooldown-T03987-19169
B_gate_cooldown,3987,EXIT_FILLED,2024-02-10T18:30:00Z,2024-02-10T19:35:00Z,2024-02-10T19:35:00Z,47544.54507,0.02114445241,,B_gate_cooldown-T03987-19169
B_gate_cooldown,3988,ENTRY_FILLED,2024-02-10T19:30:00Z,2024-02-10T19:35:00Z,2024-02-10T19:35:00Z,47554.05493,0.02102870095,,B_gate_cooldown-T03988-19171
B_gate_cooldown,3988,EXIT_FILLED,2024-02-10T19:30:00Z,2024-02-10T20:35:00Z,2024-02-10T20:35:00Z,47618.53767,0.02102870095,,B_gate_cooldown-T03988-19171
B_gate_cooldown,3989,ENTRY_FILLED,2024-02-10T20:30:00Z,2024-02-10T20:35:00Z,2024-02-10T20:35:00Z,47628.06233,0.02099602526,,B_gate_cooldown-T03989-19173
B_gate_cooldown,3989,EXIT_FILLED,2024-02-10T20:30:00Z,2024-02-10T21:35:00Z,2024-02-10T21:35:00Z,47968.2027,0.02099602526,,B_gate_cooldown-T03989-19173
B_gate_cooldown,3990,ENTRY_FILLED,2024-02-10T21:30:00Z,2024-02-10T21:35:00Z,2024-02-10T21:35:00Z,47977.7973,0.02084297438,,B_gate_cooldown-T03990-19175
B_gate_cooldown,3990,EXIT_FILLED,2024-02-10T21:30:00Z,2024-02-10T22:35:00Z,2024-02-10T22:35:00Z,47662.03332,0.02084297438,,B_gate_cooldown-T03990-19175
B_gate_cooldown,3991,ENTRY_FILLED,2024-02-10T22:30:00Z,2024-02-10T22:35:00Z,2024-02-10T22:35:00Z,47671.56668,0.02097686461,,B_gate_cooldown-T03991-19177
B_gate_cooldown,3991,EXIT_FILLED,2024-02-10T22:30:00Z,2024-02-10T23:35:00Z,2024-02-10T23:35:00Z,47685.43098,0.02097686461,,B_gate_cooldown-T03991-19177
B_gate_cooldown,3992,ENTRY_FILLED,2024-02-10T23:30:00Z,2024-02-10T23:35:00Z,2024-02-10T23:35:00Z,47694.96902,0.02096657196,,B_gate_cooldown-T03992-19179
B_gate_cooldown,3992,EXIT_FILLED,2024-02-10T23:30:00Z,2024-02-11T00:35:00Z,2024-02-11T00:35:00Z,47724.72705,0.02096657196,,B_gate_cooldown-T03992-19179
B_gate_cooldown,3993,ENTRY_FILLED,2024-02-11T00:45:00Z,2024-02-11T00:50:00Z,2024-02-11T00:50:00Z,47699.66949,0.02096450585,,B_gate_cooldown-T03993-19181
B_gate_cooldown,3993,EXIT_FILLED,2024-02-11T00:45:00Z,2024-02-11T01:50:00Z,2024-02-11T01:50:00Z,47694.13011,0.02096450585,,B_gate_cooldown-T03993-19181
B_gate_cooldown,3994,ENTRY_FILLED,2024-02-11T02:15:00Z,2024-02-11T02:20:00Z,2024-02-11T02:20:00Z,47675.06703,0.02097532447,,B_gate_cooldown-T03994-19183
B_gate_cooldown,3994,EXIT_FILLED,2024-02-11T02:15:00Z,2024-02-11T03:20:00Z,2024-02-11T03:20:00Z,47977.00182,0.02097532447,,B_gate_cooldown-T03994-19183
B_gate_cooldown,3995,ENTRY_FILLED,2024-02-11T03:15:00Z,2024-02-11T03:20:00Z,2024-02-11T03:20:00Z,47986.59818,0.02083915172,,B_gate_cooldown-T03995-19185
B_gate_cooldown,3995,EXIT_FILLED,2024-02-11T03:15:00Z,2024-02-11T04:20:00Z,2024-02-11T04:20:00Z,48385.161,0.02083915172,,B_gate_cooldown-T03995-19185
B_gate_cooldown,3996,ENTRY_FILLED,2024-02-11T04:15:00Z,2024-02-11T04:20:00Z,2024-02-11T04:20:00Z,48394.839,0.02066336041,,B_gate_cooldown-T03996-19187
B_gate_cooldown,3996,EXIT_FILLED,2024-02-11T04:15:00Z,2024-02-11T05:20:00Z,2024-02-11T05:20:00Z,48262.57326,0.02066336041,,B_gate_cooldown-T03996-19187
B_gate_cooldown,3997,ENTRY_FILLED,2024-02-11T05:15:00Z,2024-02-11T05:20:00Z,2024-02-11T05:20:00Z,48272.22674,0.02071584568,,B_gate_cooldown-T03997-19189
B_gate_cooldown,3997,EXIT_FILLED,2024-02-11T05:15:00Z,2024-02-11T06:20:00Z,2024-02-11T06:20:00Z,48228.67665,0.02071584568,,B_gate_cooldown-T03997-19189
B_gate_cooldown,3998,ENTRY_FILLED,2024-02-11T06:15:00Z,2024-02-11T06:20:00Z,2024-02-11T06:20:00Z,48238.32335,0.02073040542,,B_gate_cooldown-T03998-19191
B_gate_cooldown,3998,EXIT_FILLED,2024-02-11T06:15:00Z,2024-02-11T07:20:00Z,2024-02-11T07:20:00Z,48305.06901,0.02073040542,,B_gate_cooldown-T03998-19191
B_gate_cooldown,3999,ENTRY_FILLED,2024-02-11T07:15:00Z,2024-02-11T07:20:00Z,2024-02-11T07:20:00Z,48314.73099,0.02069762119,,B_gate_cooldown-T03999-19193
B_gate_cooldown,3999,EXIT_FILLED,2024-02-11T07:15:00Z,2024-02-11T08:20:00Z,2024-02-11T08:20:00Z,48234.07611,0.02069762119,,B_gate_cooldown-T03999-19193
B_gate_cooldown,4000,ENTRY_FILLED,2024-02-11T08:15:00Z,2024-02-11T08:20:00Z,2024-02-11T08:20:00Z,48243.72389,0.0207280848,,B_gate_cooldown-T04000-19195
B_gate_cooldown,4000,EXIT_FILLED,2024-02-11T08:15:00Z,2024-02-11T09:20:00Z,2024-02-11T09:20:00Z,48178.38168,0.0207280848,,B_gate_cooldown-T04000-19195
B_gate_cooldown,4001,ENTRY_FILLED,2024-02-11T09:15:00Z,2024-02-11T09:20:00Z,2024-02-11T09:20:00Z,48188.01832,0.02075204656,,B_gate_cooldown-T04001-19197
B_gate_cooldown,4001,EXIT_FILLED,2024-02-11T09:15:00Z,2024-02-11T10:20:00Z,2024-02-11T10:20:00Z,48126.98682,0.02075204656,,B_gate_cooldown-T04001-19197
B_gate_cooldown,4002,ENTRY_FILLED,2024-02-11T10:15:00Z,2024-02-11T10:20:00Z,2024-02-11T10:20:00Z,48136.61318,0.0207742077,,B_gate_cooldown-T04002-19199
B_gate_cooldown,4002,EXIT_FILLED,2024-02-11T10:15:00Z,2024-02-11T11:20:00Z,2024-02-11T11:20:00Z,48235.67595,0.0207742077,,B_gate_cooldown-T04002-19199
B_gate_cooldown,4003,ENTRY_FILLED,2024-02-11T11:15:00Z,2024-02-11T11:20:00Z,2024-02-11T11:20:00Z,48245.32405,0.02072739731,,B_gate_cooldown-T04003-19201
B_gate_cooldown,4003,EXIT_FILLED,2024-02-11T11:15:00Z,2024-02-11T12:20:00Z,2024-02-11T12:20:00Z,48441.05541,0.02072739731,,B_gate_cooldown-T04003-19201
B_gate_cooldown,4004,ENTRY_FILLED,2024-02-11T12:15:00Z,2024-02-11T12:20:00Z,2024-02-11T12:20:00Z,48450.74459,0.02063951769,,B_gate_cooldown-T04004-19203
B_gate_cooldown,4004,EXIT_FILLED,2024-02-11T12:15:00Z,2024-02-11T13:20:00Z,2024-02-11T13:20:00Z,48224.1771,0.02063951769,,B_gate_cooldown-T04004-19203
B_gate_cooldown,4005,ENTRY_FILLED,2024-02-11T13:15:00Z,2024-02-11T13:20:00Z,2024-02-11T13:20:00Z,48233.8229,0.02073233967,,B_gate_cooldown-T04005-19205
B_gate_cooldown,4005,EXIT_FILLED,2024-02-11T13:15:00Z,2024-02-11T14:20:00Z,2024-02-11T14:20:00Z,48058.59366,0.02073233967,,B_gate_cooldown-T04005-19205
B_gate_cooldown,4006,ENTRY_FILLED,2024-02-11T15:00:00Z,2024-02-11T15:05:00Z,2024-02-11T15:05:00Z,48182.21774,0.02075454487,,B_gate_cooldown-T04006-19207
B_gate_cooldown,4006,EXIT_FILLED,2024-02-11T15:00:00Z,2024-02-11T16:05:00Z,2024-02-11T16:05:00Z,48186.48087,0.02075454487,,B_gate_cooldown-T04006-19207
B_gate_cooldown,4007,ENTRY_FILLED,2024-02-11T17:15:00Z,2024-02-11T17:20:00Z,2024-02-11T17:20:00Z,48289.22844,0.02070855204,,B_gate_cooldown-T04007-19209
B_gate_cooldown,4007,EXIT_FILLED,2024-02-11T17:15:00Z,2024-02-11T18:20:00Z,2024-02-11T18:20:00Z,48212.1783,0.02070855204,,B_gate_cooldown-T04007-19209
B_gate_cooldown,4008,ENTRY_FILLED,2024-02-11T18:15:00Z,2024-02-11T18:20:00Z,2024-02-11T18:20:00Z,48221.8217,0.02073749943,,B_gate_cooldown-T04008-19211
B_gate_cooldown,4008,EXIT_FILLED,2024-02-11T18:15:00Z,2024-02-11T19:20:00Z,2024-02-11T19:20:00Z,48282.1713,0.02073749943,,B_gate_cooldown-T04008-19211
B_gate_cooldown,4009,ENTRY_FILLED,2024-02-11T19:15:00Z,2024-02-11T19:20:00Z,2024-02-11T19:20:00Z,48291.8287,0.02070743699,,B_gate_cooldown-T04009-19213
B_gate_cooldown,4009,EXIT_FILLED,2024-02-11T19:15:00Z,2024-02-11T20:20:00Z,2024-02-11T20:20:00Z,48223.37718,0.02070743699,,B_gate_cooldown-T04009-19213
B_gate_cooldown,4010,ENTRY_FILLED,2024-02-11T20:15:00Z,2024-02-11T20:20:00Z,2024-02-11T20:20:00Z,48233.02282,0.02073268358,,B_gate_cooldown-T04010-19215
B_gate_cooldown,4010,EXIT_FILLED,2024-02-11T20:15:00Z,2024-02-11T21:20:00Z,2024-02-11T21:20:00Z,48048.1947,0.02073268358,,B_gate_cooldown-T04010-19215
B_gate_cooldown,4011,ENTRY_FILLED,2024-02-11T22:30:00Z,2024-02-11T22:35:00Z,2024-02-11T22:35:00Z,48177.91731,0.02075639745,,B_gate_cooldown-T04011-19217
B_gate_cooldown,4011,EXIT_FILLED,2024-02-11T22:30:00Z,2024-02-11T23:35:00Z,2024-02-11T23:35:00Z,48152.58426,0.02075639745,,B_gate_cooldown-T04011-19217
B_gate_cooldown,4012,ENTRY_FILLED,2024-02-11T23:30:00Z,2024-02-11T23:35:00Z,2024-02-11T23:35:00Z,48162.21574,0.02076316433,,B_gate_cooldown-T04012-19219
B_gate_cooldown,4012,EXIT_FILLED,2024-02-11T23:30:00Z,2024-02-12T00:35:00Z,2024-02-12T00:35:00Z,48672.03231,0.02076316433,,B_gate_cooldown-T04012-19219
B_gate_cooldown,4013,ENTRY_FILLED,2024-02-12T00:30:00Z,2024-02-12T00:35:00Z,2024-02-12T00:35:00Z,48681.76769,0.02054157126,,B_gate_cooldown-T04013-19221
B_gate_cooldown,4013,EXIT_FILLED,2024-02-12T00:30:00Z,2024-02-12T01:35:00Z,2024-02-12T01:35:00Z,48399.05961,0.02054157126,,B_gate_cooldown-T04013-19221
B_gate_cooldown,4014,ENTRY_FILLED,2024-02-12T01:30:00Z,2024-02-12T01:35:00Z,2024-02-12T01:35:00Z,48408.74039,0.02065742657,,B_gate_cooldown-T04014-19223
B_gate_cooldown,4014,EXIT_FILLED,2024-02-12T01:30:00Z,2024-02-12T02:35:00Z,2024-02-12T02:35:00Z,48311.1684,0.02065742657,,B_gate_cooldown-T04014-19223
B_gate_cooldown,4015,ENTRY_FILLED,2024-02-12T08:00:00Z,2024-02-12T08:05:00Z,2024-02-12T08:05:00Z,48239.8235,0.02072976075,,B_gate_cooldown-T04015-19225
B_gate_cooldown,4015,EXIT_FILLED,2024-02-12T08:00:00Z,2024-02-12T09:05:00Z,2024-02-12T09:05:00Z,48103.1892,0.02072976075,,B_gate_cooldown-T04015-19225
B_gate_cooldown,4016,ENTRY_FILLED,2024-02-12T15:00:00Z,2024-02-12T15:05:00Z,2024-02-12T15:05:00Z,48879.58747,0.0204584378,,B_gate_cooldown-T04016-19227
B_gate_cooldown,4016,EXIT_FILLED,2024-02-12T15:00:00Z,2024-02-12T16:05:00Z,2024-02-12T16:05:00Z,49826.51685,0.0204584378,,B_gate_cooldown-T04016-19227
B_gate_cooldown,4017,ENTRY_FILLED,2024-02-12T16:00:00Z,2024-02-12T16:05:00Z,2024-02-12T16:05:00Z,49836.48315,0.02006562134,,B_gate_cooldown-T04017-19229
B_gate_cooldown,4017,EXIT_FILLED,2024-02-12T16:00:00Z,2024-02-12T17:05:00Z,2024-02-12T17:05:00Z,49725.42696,0.02006562134,,B_gate_cooldown-T04017-19229
B_gate_cooldown,4018,ENTRY_FILLED,2024-02-12T17:00:00Z,2024-02-12T17:05:00Z,2024-02-12T17:05:00Z,49735.37304,0.02010641398,,B_gate_cooldown-T04018-19231
B_gate_cooldown,4018,EXIT_FILLED,2024-02-12T17:00:00Z,2024-02-12T18:05:00Z,2024-02-12T18:05:00Z,49951.20438,0.02010641398,,B_gate_cooldown-T04018-19231
B_gate_cooldown,4019,ENTRY_FILLED,2024-02-12T18:00:00Z,2024-02-12T18:05:00Z,2024-02-12T18:05:00Z,49961.19562,0.02001553381,,B_gate_cooldown-T04019-19233
B_gate_cooldown,4019,EXIT_FILLED,2024-02-12T18:00:00Z,2024-02-12T19:05:00Z,2024-02-12T19:05:00Z,49775.022,0.02001553381,,B_gate_cooldown-T04019-19233
B_gate_cooldown,4020,ENTRY_FILLED,2024-02-12T19:00:00Z,2024-02-12T19:05:00Z,2024-02-12T19:05:00Z,49784.978,0.02008638027,,B_gate_cooldown-T04020-19235
B_gate_cooldown,4020,EXIT_FILLED,2024-02-12T19:00:00Z,2024-02-12T20:05:00Z,2024-02-12T20:05:00Z,49769.0226,0.02008638027,,B_gate_cooldown-T04020-19235
B_gate_cooldown,4021,ENTRY_FILLED,2024-02-12T20:00:00Z,2024-02-12T20:05:00Z,2024-02-12T20:05:00Z,49778.9774,0.02008880158,,B_gate_cooldown-T04021-19237
B_gate_cooldown,4021,EXIT_FILLED,2024-02-12T20:00:00Z,2024-02-12T21:05:00Z,2024-02-12T21:05:00Z,50154.18408,0.02008880158,,B_gate_cooldown-T04021-19237
B_gate_cooldown,4022,ENTRY_FILLED,2024-02-12T21:00:00Z,2024-02-12T21:05:00Z,2024-02-12T21:05:00Z,50164.21592,0.01993452866,,B_gate_cooldown-T04022-19239
B_gate_cooldown,4022,EXIT_FILLED,2024-02-12T21:00:00Z,2024-02-12T22:05:00Z,2024-02-12T22:05:00Z,49971.40236,0.01993452866,,B_gate_cooldown-T04022-19239
B_gate_cooldown,4023,ENTRY_FILLED,2024-02-12T22:00:00Z,2024-02-12T22:05:00Z,2024-02-12T22:05:00Z,49981.39764,0.02000744371,,B_gate_cooldown-T04023-19241
B_gate_cooldown,4023,EXIT_FILLED,2024-02-12T22:00:00Z,2024-02-12T23:05:00Z,2024-02-12T23:05:00Z,50020.9974,0.02000744371,,B_gate_cooldown-T04023-19241
B_gate_cooldown,4024,ENTRY_FILLED,2024-02-12T23:00:00Z,2024-02-12T23:05:00Z,2024-02-12T23:05:00Z,50031.0026,0.01998760664,,B_gate_cooldown-T04024-19243
B_gate_cooldown,4024,EXIT_FILLED,2024-02-12T23:00:00Z,2024-02-13T00:05:00Z,2024-02-13T00:05:00Z,49963.30317,0.01998760664,,B_gate_cooldown-T04024-19243
B_gate_cooldown,4025,ENTRY_FILLED,2024-02-13T00:00:00Z,2024-02-13T00:05:00Z,2024-02-13T00:05:00Z,49973.29683,0.02001068698,,B_gate_cooldown-T04025-19245
B_gate_cooldown,4025,EXIT_FILLED,2024-02-13T00:00:00Z,2024-02-13T01:05:00Z,2024-02-13T01:05:00Z,50228.77662,0.02001068698,,B_gate_cooldown-T04025-19245
B_gate_cooldown,4026,ENTRY_FILLED,2024-02-13T01:00:00Z,2024-02-13T01:05:00Z,2024-02-13T01:05:00Z,50238.82338,0.01990492477,,B_gate_cooldown-T04026-19247
B_gate_cooldown,4026,EXIT_FILLED,2024-02-13T01:00:00Z,2024-02-13T02:05:00Z,2024-02-13T02:05:00Z,50149.58454,0.01990492477,,B_gate_cooldown-T04026-19247
B_gate_cooldown,4027,ENTRY_FILLED,2024-02-13T02:00:00Z,2024-02-13T02:05:00Z,2024-02-13T02:05:00Z,50159.61546,0.01993635698,,B_gate_cooldown-T04027-19249
B_gate_cooldown,4027,EXIT_FILLED,2024-02-13T02:00:00Z,2024-02-13T03:05:00Z,2024-02-13T03:05:00Z,49908.40866,0.01993635698,,B_gate_cooldown-T04027-19249
B_gate_cooldown,4028,ENTRY_FILLED,2024-02-13T05:30:00Z,2024-02-13T05:35:00Z,2024-02-13T05:35:00Z,49935.89309,0.02002567568,,B_gate_cooldown-T04028-19251
B_gate_cooldown,4028,EXIT_FILLED,2024-02-13T05:30:00Z,2024-02-13T06:35:00Z,2024-02-13T06:35:00Z,50063.19318,0.02002567568,,B_gate_cooldown-T04028-19251
B_gate_cooldown,4029,ENTRY_FILLED,2024-02-13T06:30:00Z,2024-02-13T06:35:00Z,2024-02-13T06:35:00Z,50073.20682,0.01997076008,,B_gate_cooldown-T04029-19253
B_gate_cooldown,4029,EXIT_FILLED,2024-02-13T06:30:00Z,2024-02-13T07:35:00Z,2024-02-13T07:35:00Z,50025.39696,0.01997076008,,B_gate_cooldown-T04029-19253
B_gate_cooldown,4030,ENTRY_FILLED,2024-02-13T07:30:00Z,2024-02-13T07:35:00Z,2024-02-13T07:35:00Z,50035.40304,0.0199858488,,B_gate_cooldown-T04030-19255
B_gate_cooldown,4030,EXIT_FILLED,2024-02-13T07:30:00Z,2024-02-13T08:35:00Z,2024-02-13T08:35:00Z,50137.18578,0.0199858488,,B_gate_cooldown-T04030-19255
B_gate_cooldown,4031,ENTRY_FILLED,2024-02-13T08:30:00Z,2024-02-13T08:35:00Z,2024-02-13T08:35:00Z,50147.21422,0.01994128718,,B_gate_cooldown-T04031-19257
B_gate_cooldown,4031,EXIT_FILLED,2024-02-13T08:30:00Z,2024-02-13T09:35:00Z,2024-02-13T09:35:00Z,50114.988,0.01994128718,,B_gate_cooldown-T04031-19257
B_gate_cooldown,4032,ENTRY_FILLED,2024-02-13T09:30:00Z,2024-02-13T09:35:00Z,2024-02-13T09:35:00Z,50125.012,0.01995011991,,B_gate_cooldown-T04032-19259
B_gate_cooldown,4032,EXIT_FILLED,2024-02-13T09:30:00Z,2024-02-13T10:35:00Z,2024-02-13T10:35:00Z,50090.49045,0.01995011991,,B_gate_cooldown-T04032-19259
B_gate_cooldown,4033,ENTRY_FILLED,2024-02-13T10:30:00Z,2024-02-13T10:35:00Z,2024-02-13T10:35:00Z,50100.50955,0.01995987684,,B_gate_cooldown-T04033-19261
B_gate_cooldown,4033,EXIT_FILLED,2024-02-13T10:30:00Z,2024-02-13T11:35:00Z,2024-02-13T11:35:00Z,49884.51105,0.01995987684,,B_gate_cooldown-T04033-19261
B_gate_cooldown,4034,ENTRY_FILLED,2024-02-13T21:00:00Z,2024-02-13T21:05:00Z,2024-02-13T21:05:00Z,49372.13672,0.02025433912,,B_gate_cooldown-T04034-19263
